StateName,CountyName,County_FIPS,Event_name,Year,PropertyDmg,PropertyDmg(ADJ 2023),PropertyDmgPerCapita,Property_Damage_Duration,Duration_Days,Records
KANSAS,Cherokee,20021,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1250000.0,1587755.92,77.34963,2,2,2
MISSISSIPPI,Chickasaw,28017,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,25000.0,31755.1184,1.8249,1,1,1
ARKANSAS,Chicot,5017,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,4000.0,5080.81894,0.46358,1,1,1
MICHIGAN,Chippewa,26033,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,18000.0,22863.68525,0.60199,1,1,1
VERMONT,Chittenden,50007,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,30000.0,38106.14208,0.23625,1,1,2
OKLAHOMA,Choctaw,40023,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,50000.0,63510.23681,4.2408,2,2,1
MISSOURI,Christian,29043,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,500000.0,635102.3681,7.64585,1,1,1
ILLINOIS,Christian,17021,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,2800000.0,3556573.261,106.30281,5,5,1
KENTUCKY,Christian,21047,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,3000.0,3810.61421,0.05209,1,1,2
MISSISSIPPI,Claiborne,28021,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,5000.0,6351.02368,0.68928,1,1,2
INDIANA,Clark,18019,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,10000.0,12702.04736,0.11062,1,1,2
KENTUCKY,Clay,21051,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1000.0,1270.20474,0.06051,1,1,1
ARKANSAS,Clay,5021,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,50000.0,63510.23681,4.17831,1,1,1
ILLINOIS,Clay,17025,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,30000.0,38106.14208,2.84332,1,1,2
WEST VIRGINIA,Clay,54015,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,75000.0,95265.35521,10.73533,1,1,1
OHIO,Clermont,39025,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,10000.0,12702.04736,0.0629,1,1,2
GEORGIA,Clinch,13065,Flooding 2023 Dec East,2023,1000.0,1000.0,0.14824,1,1,1
ILLINOIS,Clinton,17027,Hail 2022 North Central,2022,100000.0,106410.147,2.88086,1,1,6
MISSISSIPPI,Coahoma,28027,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,600000.0,762122.8417,31.09563,1,1,1
TEXAS,Cochran,48079,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,150000.0,190530.7104,64.04394,2,2,1
TEXAS,Collin,48085,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,3505000.0,4452067.6,4.86211,1,1,5
TEXAS,Collin,48085,Hail 2016 Apr North/Central TX,2016,226182000.0,278649100.6,295.26702,1,1,23
NEW YORK,Columbia,36021,Flooding 2023 Dec East,2023,27000.0,27000.0,0.4465,1,1,5
OKLAHOMA,Comanche,40031,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,488000.0,619859.9112,4.99698,2,2,1
TEXAS,Cooke,48097,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,18000.0,22863.68525,0.58366,2,2,2
NEW HAMPSHIRE,Coos,33007,Flooding 2023 Dec East,2023,800000.0,800000.0,25.50045,2,2,2
MISSISSIPPI,Copiah,28029,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,15000.0,19053.07104,0.65998,1,1,5
NEW YORK,Cortland,36023,Flooding 2023 Dec East,2023,30000.0,30000.0,0.65571,1,1,1
MISSISSIPPI,Covington,28031,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,100000.0,127020.4736,6.60258,1,1,1
ARKANSAS,Craighead,5031,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,20000.0,25404.09472,0.24329,1,1,2
ILLINOIS,Crawford,17033,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,20000.0,25404.09472,1.31915,1,1,2
INDIANA,Crawford,18025,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,10000.0,12702.04736,1.20319,1,1,2
MISSOURI,Crawford,29055,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,500000.0,635102.3681,25.93525,3,3,1
MAINE,Cumberland,23005,Flooding 2023 Dec East,2023,0.0,0.0,0.0,0,1,2
NEW MEXICO,Curry,35009,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,100000000.0,127020473.6,2525.30813,2,2,1
OKLAHOMA,Custer,40039,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1032000.0,1310851.288,44.46277,2,2,1
MISSOURI,Dallas,29059,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,500000.0,635102.3681,38.87033,1,2,2
TEXAS,Dallas,48113,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,27420000.0,34829013.86,13.61086,1,1,3
TEXAS,Dallas,48113,Hail 2016 Apr North/Central TX,2016,6000.0,7391.81104,0.00285,1,1,2
OHIO,Darke,39037,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,22000.0,27944.50419,0.53767,1,1,3
TENNESSEE,Davidson,47037,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,20000.0,25404.09472,0.03731,1,1,1
INDIANA,Daviess,18027,Hail 2022 North Central,2022,0.0,0.0,0.0,0,1,1
INDIANA,Dearborn,18029,Hail 2022 North Central,2022,32000.0,34051.24702,0.66898,1,1,8
INDIANA,Decatur,18031,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,20000.0,25404.09472,0.96461,1,1,1
INDIANA,Decatur,18031,Hail 2022 North Central,2022,20000.0,21282.02939,0.80449,1,1,4
TENNESSEE,DeKalb,47041,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,100000.0,127020.4736,6.57864,1,1,1
NEW YORK,Delaware,36025,Flooding 2023 Dec East,2023,2000.0,2000.0,0.04503,1,1,1
PENNSYLVANIA,Delaware,42045,Flooding 2023 Dec East,2023,300000.0,300000.0,0.52018,1,1,1
TEXAS,Delta,48119,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,50000.0,63510.23681,12.31535,2,2,1
MICHIGAN,Delta,26041,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,25000.0,31755.1184,0.87199,1,1,1
TEXAS,Denton,48121,Hail 2016 Apr North/Central TX,2016,52710000.0,64937059.94,80.37929,1,1,12
OKLAHOMA,Dewey,40043,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,362000.0,459814.1145,92.51793,2,2,1
ILLINOIS,De Witt,17039,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,20000.0,25404.09472,1.57,1,1,2
TEXAS,Dickens,48125,Hail 2016 Apr North/Central TX,2016,150000.0,184795.2759,83.95969,1,1,1
MICHIGAN,Dickinson,26043,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,10000.0,12702.04736,0.49511,1,1,1
TENNESSEE,Dickson,47043,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,5000.0,6351.02368,0.12374,1,1,2
FLORIDA,Dixie,12029,Flooding 2023 Dec East,2023,3000.0,3000.0,0.17177,1,1,1
WISCONSIN,Door,55029,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,5000.0,6351.02368,0.23258,2,2,1
ILLINOIS,Douglas,17041,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,2200000.0,2794450.419,140.91324,5,5,1
MISSOURI,Douglas,29067,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,750000.0,952653.5521,71.32776,1,2,2
MISSOURI,Douglas,29067,Hail 2022 North Central,2022,2500.0,2660.25367,0.22204,1,1,1
ARKANSAS,Drew,5043,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,50000.0,63510.23681,3.41141,1,1,1
INDIANA,Dubois,18037,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,25000.0,31755.1184,0.75045,1,1,4
MISSOURI,Dunklin,29069,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,0.0,0.0,0.0,0,1,1
FLORIDA,Duval,12031,Flooding 2023 Dec East,2023,120000.0,120000.0,0.11641,1,1,6
ILLINOIS,Edwards,17047,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,3000.0,3810.61421,0.58544,1,1,1
ILLINOIS,Effingham,17049,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,300000.0,381061.4208,11.13922,5,5,1
KENTUCKY,Elliott,21063,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1000.0,1270.20474,0.16828,1,1,1
TEXAS,Ellis,48139,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,8400000.0,10669719.78,65.30176,1,1,2
COLORADO,El Paso,8041,Hail 2018 Colorado,2018,169000000.0,202619440.0,283.83797,1,1,1
MICHIGAN,Emmet,26047,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,20000.0,25404.09472,0.77172,1,1,1
VERMONT,Essex,50009,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,10000.0,12702.04736,2.05004,1,1,1
NEW YORK,Essex,36031,Flooding 2023 Dec East,2023,2000000.0,2000000.0,54.38477,1,1,1
KENTUCKY,Estill,21065,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1000.0,1270.20474,0.08835,1,1,1
TEXAS,Fannin,48147,Hail 2016 Apr North/Central TX,2016,10000.0,12319.68506,0.36321,1,1,1
PENNSYLVANIA,Fayette,42051,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,10000.0,12702.04736,0.09534,2,2,2
INDIANA,Fayette,18041,Hail 2022 North Central,2022,5000.0,5320.50735,0.22748,1,1,2
MINNESOTA,Fillmore,27045,Hail 2022 North Central,2022,1000.0,1064.10147,0.0496,1,1,2
KENTUCKY,Floyd,21071,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1000.0,1270.20474,0.03384,1,1,1
MISSISSIPPI,Forrest,28035,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,5000.0,6351.02368,0.08389,1,1,1
TEXAS,Fort Bend,48157,Hail 2016 Apr North/Central TX,2016,18000.0,22175.43311,0.02983,1,1,2
VERMONT,Franklin,50011,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,20000.0,25404.09472,0.51874,1,1,2
INDIANA,Franklin,18047,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,5000.0,6351.02368,0.27671,1,1,2
MISSOURI,Franklin,29071,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,2000000.0,2540409.472,24.83852,5,5,1
ILLINOIS,Franklin,17055,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,30000.0,38106.14208,0.96741,1,1,2
MISSOURI,Franklin,29071,Hail 2022 North Central,2022,83000.0,88320.42197,0.83484,1,1,8
MAINE,Franklin,23007,Flooding 2023 Dec East,2023,2810000.0,2810000.0,91.1509,1,1,6
TEXAS,Freestone,48161,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,25000.0,31755.1184,1.60826,1,1,1
ARKANSAS,Fulton,5049,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,40000.0,50808.18945,4.18622,1,1,4
KENTUCKY,Fulton,21075,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1000.0,1270.20474,0.20262,1,1,1
NEBRASKA,Furnas,31065,Hail 2022 North Central,2022,150000.0,159615.2204,34.92674,1,1,1
OKLAHOMA,Garfield,40047,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,45000.0,57159.21313,0.9032,2,2,1
MARYLAND,Garrett,24023,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,5000.0,6351.02368,0.21576,2,2,1
MISSOURI,Gasconade,29073,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,160000.0,203232.7578,13.7813,5,5,1
MISSISSIPPI,George,28039,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,3000.0,3810.61421,0.16303,1,1,2
INDIANA,Gibson,18051,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,22000.0,27944.50419,0.83119,4,4,3
INDIANA,Gibson,18051,Hail 2022 North Central,2022,40000.0,42564.05878,1.28974,1,1,11
GEORGIA,Glynn,13127,Flooding 2023 Dec East,2023,500.0,500.0,0.0058,1,1,1
MINNESOTA,Goodhue,27049,Hail 2021 Ohio,2021,3000000.0,3431084.709,71.41844,1,1,1
OKLAHOMA,Grady,40051,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,5788000.0,7351945.013,134.65594,2,2,1
NEW HAMPSHIRE,Grafton,33009,Flooding 2023 Dec East,2023,250000.0,250000.0,2.68396,2,2,1
VERMONT,Grand Isle,50013,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,10000.0,12702.04736,1.84892,1,1,1
OKLAHOMA,Grant,40053,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,363000.0,461084.3192,102.78295,2,2,1
KENTUCKY,Graves,21083,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1000.0,1270.20474,0.03412,1,1,1
TEXAS,Grayson,48181,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,50000.0,63510.23681,0.50547,1,1,1
INDIANA,Greene,18055,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,5000.0,6351.02368,0.19593,1,1,2
MISSISSIPPI,Greene,28041,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,5000.0,6351.02368,0.46888,1,1,2
MISSOURI,Greene,29077,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,5000000.0,6351023.681,22.10574,2,2,2
NEW YORK,Greene,36039,Flooding 2023 Dec East,2023,43000.0,43000.0,0.91369,1,1,4
OKLAHOMA,Greer,40055,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,145000.0,184179.6867,30.54896,2,2,1
MISSISSIPPI,Grenada,28043,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,7000.0,8891.43315,0.41448,1,1,2
TEXAS,Hale,48189,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,200000.0,254040.9472,7.45732,1,1,1
TEXAS,Hall,48191,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,10000.0,12702.04736,4.10273,2,2,1
NEBRASKA,Hall,31079,Hail 2022 North Central,2022,500000.0,532050.7347,8.5682,1,1,1
INDIANA,Hamilton,18057,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,51500.0,65415.54391,0.21206,1,1,3
TENNESSEE,Hamilton,47065,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,3000.0,3810.61421,0.01077,1,1,1
NEW YORK,Hamilton,36041,Flooding 2023 Dec East,2023,20000.0,20000.0,3.93546,2,2,2
MASSACHUSETTS,Hampshire,25015,Flooding 2023 Dec East,2023,10000.0,10000.0,0.06154,1,1,1
INDIANA,Hancock,18059,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,12000.0,15242.45683,0.21055,1,1,2
OHIO,Hancock,39063,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,75000.0,95265.35521,1.25954,1,1,2
TENNESSEE,Hardeman,47069,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,227000.0,288336.4751,11.18363,1,1,1
NEBRASKA,Harlan,31083,Hail 2022 North Central,2022,200000.0,212820.2939,70.19139,1,1,2
OKLAHOMA,Harmon,40057,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,513000.0,651615.0296,235.66547,2,2,1
TEXAS,Harrison,48203,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,300000.0,381061.4208,5.71221,1,1,1
OKLAHOMA,Haskell,40061,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,10000.0,12702.04736,1.00016,2,2,1
ARKANSAS,Hempstead,5057,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,15000.0,19053.07104,0.86236,1,1,1
TEXAS,Henderson,48213,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,30000.0,38106.14208,0.47928,2,2,2
INDIANA,Hendricks,18063,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,3250.0,4128.16539,0.02617,1,1,3
INDIANA,Hendricks,18063,Hail 2022 North Central,2022,20000.0,21282.02939,0.11622,1,1,2
NEW YORK,Herkimer,36043,Flooding 2023 Dec East,2023,12000.0,12000.0,0.20173,1,1,2
KENTUCKY,Hickman,21105,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1000.0,1270.20474,0.27553,1,1,1
TENNESSEE,Hickman,47081,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,505000.0,641453.3917,26.3128,1,1,2
TEXAS,Hill,48217,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,0.0,0.0,0.0,0,1,2
MISSISSIPPI,Hinds,28049,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,25000.0,31755.1184,0.13002,1,1,3
TEXAS,Hockley,48219,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,350000.0,444571.6576,19.06642,2,2,1
TEXAS,Hopkins,48223,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,70000.0,88914.33153,2.47053,2,2,2
SOUTH CAROLINA,Horry,45051,Flooding 2023 Dec East,2023,210000.0,210000.0,0.52833,1,1,3
MICHIGAN,Houghton,26061,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,3000.0,3810.61421,0.10502,1,1,1
MISSOURI,Howell,29091,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,255000.0,323902.2077,8.0818,1,1,3
TEXAS,Hunt,48231,Hail 2016 Apr North/Central TX,2016,370000.0,455828.3472,4.95773,1,1,2
LOUISIANA,Iberia,22045,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,30000.0,38106.14208,0.51662,1,1,2
ARKANSAS,Independence,5063,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,5000.0,6351.02368,0.17149,1,1,2
PENNSYLVANIA,Indiana,42063,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,5000.0,6351.02368,0.07319,2,2,1
MISSOURI,Iron,29093,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,220000.0,279445.042,27.35902,1,1,1
WISCONSIN,Iron,55051,Hail 2022 North Central,2022,15000.0,15961.52204,2.57485,1,1,2
MISSISSIPPI,Itawamba,28057,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,25000.0,31755.1184,1.34853,1,1,1
ILLINOIS,Jackson,17077,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,6000.0,7621.22842,0.12864,1,1,2
TENNESSEE,Jackson,47087,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,15000.0,19053.07104,1.65305,1,1,2
OKLAHOMA,Jackson,40065,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1382000.0,1755422.945,68.92932,2,2,1
INDIANA,Jackson,18071,Hail 2022 North Central,2022,50000.0,53205.07347,1.15088,1,1,2
ILLINOIS,Jasper,17079,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,10000.0,12702.04736,1.31928,1,1,2
MISSOURI,Jasper,29097,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1000000.0,1270204.736,10.7155,1,1,2
MISSISSIPPI,Jasper,28061,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,3000.0,3810.61421,0.23028,1,1,2
KENTUCKY,Jefferson,21111,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,20000.0,25404.09472,0.0332,1,1,4
ILLINOIS,Jefferson,17081,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,15000.0,19053.07104,0.4976,1,1,2
MISSOURI,Jefferson,29099,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,2200000.0,2794450.419,12.52639,4,4,1
INDIANA,Jennings,18079,Hail 2022 North Central,2022,30000.0,31923.04408,1.16151,1,1,2
ILLINOIS,Jersey,17083,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,0.0,0.0,0.0,0,2,1
KENTUCKY,Jessamine,21113,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,10000.0,12702.04736,0.24514,1,1,1
INDIANA,Johnson,18081,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,26000.0,33025.32314,0.22166,1,1,3
ILLINOIS,Johnson,17087,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1000.0,1270.20474,0.09939,1,1,1
INDIANA,Johnson,18081,Hail 2022 North Central,2022,90000.0,95769.13225,0.57802,1,1,3
OKLAHOMA,Johnston,40069,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,5000.0,6351.02368,0.57963,1,1,1
MISSISSIPPI,Jones,28067,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,15000.0,19053.07104,0.27762,1,1,3
WEST VIRGINIA,Kanawha,54039,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,450000.0,571592.1313,3.03602,1,1,1
OKLAHOMA,Kay,40071,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,195000.0,247689.9235,5.47091,2,2,1
MAINE,Kennebec,23011,Flooding 2023 Dec East,2023,550000.0,550000.0,4.32189,4,4,3
WISCONSIN,Kenosha,55059,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1000.0,1270.20474,0.00756,2,2,1
WISCONSIN,Kewaunee,55061,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1000.0,1270.20474,0.06252,2,2,1
MICHIGAN,Keweenaw,26083,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,5000.0,6351.02368,2.99153,1,1,1
OKLAHOMA,Kingfisher,40073,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,2212000.0,2809692.876,180.61795,2,2,1
OKLAHOMA,Kiowa,40075,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,2543000.0,3230130.644,354.45305,2,2,1
KENTUCKY,Knott,21119,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1000.0,1270.20474,0.08095,1,1,1
KENTUCKY,Knox,21121,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1000.0,1270.20474,0.04034,1,1,1
ILLINOIS,Knox,17095,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,375000.0,476326.7761,9.27175,1,1,1
INDIANA,Knox,18083,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,17000.0,21593.48051,0.57182,1,1,4
INDIANA,Knox,18083,Hail 2022 North Central,2022,240000.0,255384.3527,7.11853,1,1,3
INDIANA,Kosciusko,18085,Hail 2022 North Central,2022,10000.0,10641.01469,0.13208,1,1,2
PENNSYLVANIA,Lackawanna,42069,Flooding 2023 Dec East,2023,15000.0,15000.0,0.0694,1,1,1
MISSOURI,Laclede,29105,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1000000.0,1270204.736,35.83897,1,1,1
WISCONSIN,La Crosse,55063,Hail 2022 North Central,2022,430000.0,457563.6319,3.80504,1,1,3
MISSISSIPPI,Lamar,28073,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,8000.0,10161.63789,0.16691,1,1,5
TEXAS,Lamar,48277,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,58000.0,73671.8747,1.49194,2,2,2
TEXAS,Lamb,48279,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1000000.0,1270204.736,95.75611,2,2,1
VERMONT,Lamoille,50015,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,10000.0,12702.04736,0.50329,1,1,1
PENNSYLVANIA,Lancaster,42071,Flooding 2023 Dec East,2023,10000.0,10000.0,0.0179,1,1,1
WISCONSIN,Langlade,55067,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1000.0,1270.20474,0.0667,2,2,1
TEXAS,La Salle,48283,Hail 2016 Apr North/Central TX,2016,30000.0,36959.05518,4.85601,1,1,2
MISSISSIPPI,Lawrence,28077,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,5000.0,6351.02368,0.50119,1,1,2
MISSOURI,Lawrence,29109,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1500000.0,1905307.104,50.17795,1,1,1
KENTUCKY,Lawrence,21127,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,10000.0,12702.04736,0.80023,1,1,1
TENNESSEE,Lawrence,47099,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,2000000.0,2540409.472,59.84475,1,1,1
ILLINOIS,Lawrence,17101,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,20000.0,25404.09472,1.54385,1,1,2
INDIANA,Lawrence,18093,Hail 2022 North Central,2022,30000.0,31923.04408,0.70578,1,1,4
MISSISSIPPI,Lee,28081,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,25000.0,31755.1184,0.37472,1,1,1
ARKANSAS,Lee,5077,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,150000.0,190530.7104,19.69106,1,1,2
MICHIGAN,Leelanau,26089,Hail 2022 North Central,2022,2000.0,2128.20294,0.093,1,1,4
MICHIGAN,Lenawee,26091,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,20000.0,25404.09472,0.25821,1,1,4
TENNESSEE,Lewis,47101,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,0.0,0.0,0.0,0,1,1
TEXAS,Limestone,48293,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,20000.0,25404.09472,1.08218,1,1,2
WEST VIRGINIA,Lincoln,54043,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,50000.0,63510.23681,2.98464,1,1,1
MISSISSIPPI,Lincoln,28085,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,9000.0,11431.84263,0.33113,1,1,3
MISSOURI,Lincoln,29113,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,240000.0,304849.1367,5.58291,5,5,1
NEW MEXICO,Lincoln,35027,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,1000000.0,1270204.736,65.59281,2,2,1
ARKANSAS,Little River,5081,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,30000.0,38106.14208,3.06788,1,1,2
KENTUCKY,Livingston,21139,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,3000.0,3810.61421,0.41036,4,4,2
ILLINOIS,Livingston,17105,Flooding/Severe Weather/Tornadoes 2015 Texas/Midwest,2015,0.0,0.0,0.0,0,1,1
